date,rot_num_away_team,away_team_name,rot_num_home_team,home_team_name,away_team_runline_open,away_team_runline_open_odds,home_team_runline_open,home_team_runline_open_odds,away_team_runline_close,away_team_runline_close_odds,home_team_runline_close,home_team_runline_close_odds,away_team_moneyline_open,home_team_moneyline_open,away_team_moneyline_close,home_team_moneyline_close,over_open,over_open_odds,under_open,under_open_odds,over_close,over_close_odds,under_close,under_close_odds
Wed Apr 20,919,Angels,920,Astros,-1.5,+145,+1.5,+145,-1.5,+140,-1.5,+195,-125,+105,-117,+105,o8.5,-115,u8.5,-105,o9.5,+110,u8.5,+115
Wed Apr 20,917,Yankees,918,Tigers,-1.5,+115,+1.5,+115,-1.5,+105,+1.5,-110,-150,+130,-165,+155,o7,-120,u7,100,o7.5,-105,u7,+100
Wed Apr 20,909,Cardinals,910,Marlins,+1.5,-194,-1.5,-194,+1.5,-155,-1.5,+155,+116,-136,+125,-130,o7.5,-108,u7.5,-112,o7.5,-105,u7.5,-105
Wed Apr 20,911,Diamondbacks,912,Nationals,+1.5,-195,-1.5,-195,-1.5,+165,-1.5,+168,+110,-130,+110,-120,o8,-125,u8,105,o8.5,-105,u8,-104
Wed Apr 20,921,Blue Jays,922,Red Sox,-1.5,+100,+1.5,+100,-1.5,+145,-1.5,+205,-155,+135,-115,+118,o9.5,-115,u9.5,-105,o9.5,+105,u8.5,+100
Wed Apr 20,913,Giants,914,Mets,-1.5,+160,+1.5,+160,-1.5,+160,-1.5,+195,-120,+100,+115,+112,o7,-105,u7,-115,o6.5,-105,u6,-104
Wed Apr 20,923,Twins,924,Royals,-1.5,+120,+1.5,+120,+1.5,+1400,+1.5,-130,-140,+120,-124,+125,o7.5,-120,u7.5,100,o8,+100,u9,+100
Wed Apr 20,925,Rangers,926,Mariners,+1.5,-180,-1.5,-180,+1.5,-145,-1.5,+145,+110,-130,+140,-150,o8.5,-110,u8.5,-110,o8.5,+105,u7.5,-108
Tue Apr 19,981,Diamondbacks,982,Nationals,+1.5,-205,-1.5,-205,+4.5,+280,-1.5,+150,+100,-118,+130,-145,o8.5,-108,u8.5,-112,o8.5,+100,u8,-102
Tue Apr 19,983,Giants,984,Mets,+1.5,-210,-1.5,-210,-1.5,+175,-1.5,+175,+105,-125,+110,-120,o6,-115,u6,-105,o7.5,+105,u7,+105
Tue Apr 19,965,White Sox,966,Guardians,-1.5,+160,+1.5,+160,+1.5,-165,-1.5,+160,-115,-105,+125,-135,o8.5,-105,u8.5,-115,o8,-104,u7.5,-105
Tue Apr 19,967,Yankees,968,Tigers,-1.5,-130,+1.5,-130,-1.5,-122,-1.5,+365,-220,+180,-220,+210,o8,-115,u8,-105,o8,-110,u7.5,+100
Tue Apr 19,951,Cardinals,952,Marlins,-1.5,+110,+1.5,+110,-1.5,+150,-1.5,+195,-155,+135,-105,-104,o7.5,-120,u7.5,100,o8.5,-105,u8,-105
Tue Apr 19,953,Diamondbacks,954,Nationals,-1.5,+140,+1.5,+140,-1.5,+510,-1.5,+170,-120,+100,+230,-120,o9,-115,u9,-105,o8.5,-105,u8.5,-103
Tue Apr 19,969,Blue Jays,970,Red Sox,+1.5,-195,-1.5,-195,+1.5,-156,-1.5,+145,-105,-115,+130,-135,o9.5,100,u9.5,-120,o9.5,+100,u9.5,-105
Tue Apr 19,955,Giants,956,Mets,+1.5,-217,-1.5,-217,-1.5,+160,-1.5,+172,+108,-125,+112,-125,o6.5,-114,u6.5,-105,o6.5,-114,u6.5,+102
Tue Apr 19,979,Rays,980,Cubs,-1.5,+145,+1.5,+145,-1.5,+145,+1.5,-145,-118,+100,-110,+115,o8,-105,u8,-115,o8.5,-105,u7.5,-104
Tue Apr 19,957,Pirates,958,Brewers,+1.5,+105,-1.5,+105,+1.5,+120,-1.5,-115,+225,-280,+235,-240,o7,-120,u7,100,o7.5,+100,u7,+105
Tue Apr 19,973,Twins,974,Royals,-1.5,+135,+1.5,+135,-1.5,+145,+1.5,-140,-130,+110,-115,+115,o7.5,-120,u7.5,100,o8.5,+100,u8,-104
Tue Apr 19,971,Angels,972,Astros,+1.5,-155,-1.5,-155,-1.5,+140,-1.5,+140,+120,-140,+150,-105,o8.5,-105,u8.5,-115,o9,+100,u8,-103
Tue Apr 19,959,Phillies,960,Rockies,-1.5,+115,+1.5,+115,-1.5,+135,+1.5,-120,-130,+110,+900,+120,o11.5,-105,u11.5,-115,o11,+105,u11.5,+110
Tue Apr 19,975,Rangers,976,Mariners,+1.5,-165,-1.5,-165,-1.5,+170,-1.5,+150,+125,-145,+130,-124,o7.5,-105,u7.5,-115,o8,+100,u7.5,+100
Tue Apr 19,961,Reds,962,Padres,+1.5,-130,-1.5,-130,+1.5,-110,-1.5,+115,+155,-180,+190,-185,o8,-115,u8,-105,o7.5,+104,u7.5,-110
Tue Apr 19,977,Orioles,978,Athletics,+1.5,-165,-1.5,-165,+1.5,-170,-1.5,+170,+155,-189,+120,+130,o8,-105,u8,-115,o8.5,+105,u8,-108
Tue Apr 19,963,Braves,964,Dodgers,+1.5,-155,-1.5,-155,+1.5,-145,-1.5,+155,+125,-145,+165,-130,o8,-110,u8,-110,o8.5,+105,u8.5,+100
Mon Apr 18,913,Twins,914,Red Sox,+1.5,-137,-1.5,-137,-1.5,+190,-1.5,+145,+122,-144,+128,-136,o9,-110,u9,-110,o9,+105,u8.5,+105
Mon Apr 18,915,White Sox,916,Guardians,-1.5,+170,+1.5,+170,+1.5,-170,-1.5,+155,-105,-115,+125,-135,o8.5,-105,u8.5,-115,o7.5,-104,u7.5,-110
Mon Apr 18,901,Diamondbacks,902,Nationals,+1.5,-175,-1.5,-175,+1.5,-156,-1.5,+145,+120,-140,+126,-140,o8.5,-110,u8.5,-110,o8.5,+100,u8,+100
Mon Apr 18,903,Giants,904,Mets,+1.5,-215,-1.5,-215,-1.5,+172,-1.5,+175,+105,-125,+106,-120,o7,-120,u7,-100,o7,+104,u6.5,+115
Mon Apr 18,921,Rays,922,Cubs,-1.5,+128,+1.5,+128,-1.5,+117,+1.5,-125,-145,+125,-140,+130,o7.5,-120,u7.5,-102,o8.5,+110,u7.5,+105
Mon Apr 18,905,Pirates,906,Brewers,+1.5,-130,-1.5,-130,+1.5,-120,-1.5,+110,+155,-185,+160,-165,o8.5,-120,u8.5,-100,o8.5,-105,u8,-103
Mon Apr 18,917,Angels,918,Astros,+1.5,-145,-1.5,-145,+1.5,-155,-1.5,+150,+135,-160,+130,-140,o9,-110,u9,-110,o9,+105,u8.5,+110
Mon Apr 18,907,Phillies,908,Rockies,-1.5,+105,+1.5,+105,-1.5,+100,+1.5,-105,-155,+130,-160,+150,o11,-110,u11,-110,o11.5,-104,u11,+100
Mon Apr 18,919,Orioles,920,Athletics,+1.5,-140,-1.5,-140,+3.5,+215,-1.5,+115,+150,-180,+170,-175,o8,-110,u8,-110,o7.5,+105,u7,+100
Mon Apr 18,909,Reds,910,Padres,+1.5,-145,-1.5,-145,+1.5,-128,-1.5,+120,+145,-175,+180,-175,o8,-110,u8,-110,o7.5,+105,u7,+100
Mon Apr 18,911,Braves,912,Dodgers,+1.5,-125,-1.5,-125,+1.5,+100,-2.5,+140,+165,-200,+190,-200,o8.5,-120,u8.5,-100,o8.5,+105,u7.5,-103
Sun Apr 17,965,Yankees,966,Orioles,-1.5,-120,+1.5,-120,+4.5,+700,+1.5,+105,-195,+165,-194,+175,o8.5,-115,u8.5,-105,o8.5,+100,u8,+100
Sun Apr 17,967,Twins,968,Red Sox,-1.5,+140,+1.5,+140,-1.5,+160,-1.5,+155,-115,-105,+114,-118,o10,-115,u10,-105,o9.5,+105,u9.5,-108
Sun Apr 17,951,Nationals,952,Pirates,-1.5,+125,+1.5,+125,-1.5,+140,+1.5,-150,-140,+120,-120,+110,o8,-105,u8,-115,o8.5,+110,u7.5,+105
Sun Apr 17,969,Athletics,970,Blue Jays,+1.5,+100,-1.5,+100,+1.5,+120,-2.5,+105,+215,-265,+230,-265,o8.5,-115,u8.5,-105,o8.5,-115,u8.5,+100
Sun Apr 17,979,Giants,980,Guardians,-1.5,+135,+1.5,+135,-1.5,+140,-1.5,+215,-136,+117,-125,+110,o7.5,-105,u7.5,-115,o7.5,+105,u7.5,-110
Sun Apr 17,953,Diamondbacks,954,Mets,+1.5,-135,-1.5,-135,+1.5,-120,-1.5,+115,+150,-170,+180,-190,o8,-110,u8,-110,o8,+100,u7.5,+100
Sun Apr 17,955,Phillies,956,Marlins,-1.5,+115,+1.5,+115,-1.5,+117,-1.5,+235,-160,+140,-143,+130,o8,-115,u8,-105,o8,+100,u7.5,+105
Sun Apr 17,971,Tigers,972,Royals,+1.5,-190,-1.5,-190,+1.5,-175,-1.5,+163,+105,-125,+116,-130,o8.5,-105,u8.5,-115,o7.5,-105,u7.5,-104
Sun Apr 17,957,Cardinals,958,Brewers,+1.5,-180,-1.5,-180,+1.5,-160,-1.5,+145,+100,-120,+120,-139,o8.5,-115,u8.5,-105,o9,+102,u8.5,+110
Sun Apr 17,973,Rays,974,White Sox,+0.5,-128,-0.5,-128,-1.5,+175,-1.5,+175,-105,-115,+100,-110,o8.5,-120,u8.5,100,o8.5,+100,u8,-104
Sun Apr 17,975,Angels,976,Rangers,-1.5,+155,+1.5,+155,-1.5,+150,+1.5,-155,-110,-110,-106,+100,o9,-115,u9,-105,o9.5,+100,u9,-105
Sun Apr 17,959,Cubs,960,Rockies,+1.5,-135,-1.5,-135,-1.5,+180,-1.5,+140,+140,-160,+112,-125,o11,-105,u11,-115,o11.5,+100,u11,+105
Sun Apr 17,961,Reds,962,Dodgers,+1.5,-120,-1.5,-120,+1.5,-110,-1.5,+100,+170,-200,+188,-210,o9,-115,u9,-105,o9,+100,u8.5,+100
Sun Apr 17,977,Astros,978,Mariners,-1.5,+145,+1.5,+145,+4.5,+340,+1.5,-170,-125,+105,-105,+100,o8,-110,u8,-110,o7.5,+105,u7.5,-112
Sun Apr 17,963,Braves,964,Padres,+1.5,-182,-1.5,-182,+1.5,-170,-1.5,+160,+110,-130,+1300,-130,o7.5,-105,u7.5,-115,o8,-110,u7.5,+110
Sat Apr 16,901,Diamondbacks,902,Mets,+1.5,-180,-1.5,-180,+1.5,-145,-1.5,+136,+115,-135,+155,-160,o8,-110,u8,-110,o8,+100,u7.5,+110
Sat Apr 16,915,Rays,916,White Sox,+1.5,-170,-1.5,-170,-1.5,+180,-1.5,+165,+120,-140,+115,-125,o9,100,u9,-120,o8,-105,u7.5,+100
Sat Apr 16,917,Athletics,918,Blue Jays,+1.5,-105,-1.5,-105,+1.5,-105,-1.5,+106,+190,-235,+185,-205,o9,-105,u9,-115,o8.5,-105,u8.5,+100
Sat Apr 16,903,Braves,904,Padres,-1.5,+145,+1.5,+145,-1.5,+155,+1.5,-175,-125,+105,-104,-109,o7.5,-115,u7.5,-105,o8.5,+110,u8,-102
Sat Apr 16,919,Twins,920,Red Sox,-1.5,+140,+1.5,+140,+1.5,-155,-1.5,+150,-115,-105,+130,-140,o9.5,-110,u9.5,-110,o9.5,+105,u9.5,-112
Sat Apr 16,921,Tigers,922,Royals,+1.5,-200,-1.5,-200,+1.5,-142,-1.5,+145,+105,-125,+140,-145,o8.5,-115,u8.5,-105,o8.5,+105,u8,-104
Sat Apr 16,929,Giants,930,Guardians,-1.5,+120,+1.5,+120,-1.5,+155,-1.5,+170,-140,+120,-104,-105,o8.5,100,u8.5,-120,o8.5,+100,u8,-105
Sat Apr 16,905,Phillies,906,Marlins,-1.5,+140,+1.5,+140,+1.5,-175,-1.5,+175,-125,+105,+125,-110,o8.5,-110,u8.5,-110,o8.5,+100,u8,+100
Sat Apr 16,907,Nationals,908,Pirates,-1.5,+140,+1.5,+140,-1.5,+155,-1.5,+175,-115,-105,+100,-113,o9,-120,u9,100,o9.5,+102,u9,+110
Sat Apr 16,925,Yankees,926,Orioles,-1.5,-120,+1.5,-120,-1.5,-110,-1.5,+310,-195,+165,-180,+170,o9,-110,u9,-110,o9,+100,u8.5,+100
Sat Apr 16,923,Angels,924,Rangers,-1.5,+130,+1.5,+130,-1.5,+145,+1.5,-135,-135,+115,-110,+110,o9.5,100,u9.5,-120,o9.5,+105,u9,-105
Sat Apr 16,909,Cardinals,910,Brewers,-1.5,+135,+1.5,+135,-1.5,+163,-1.5,+170,-125,+105,+120,-115,o9,100,u9,-120,o8.5,+100,u8.5,+105
Sat Apr 16,911,Cubs,912,Rockies,+1.5,-164,-1.5,-164,-1.5,+165,-1.5,+158,+118,-138,+110,-113,o12,-105,u12,-115,o12,+100,u11.5,-110
Sat Apr 16,927,Astros,928,Mariners,-1.5,-105,+1.5,-105,-1.5,+150,+1.5,-120,-180,+155,-105,+135,o7.5,-105,u7.5,-115,o7.5,+105,u7,+100
Sat Apr 16,913,Reds,914,Dodgers,+1.5,+120,-1.5,+120,+1.5,+100,-1.5,+100,+200,-250,+190,-200,o9.5,-105,u9.5,-115,o8.5,-110,u8.5,+100
Fri Apr 15,951,Diamondbacks,952,Mets,+1.5,-140,-1.5,-140,+1.5,+100,-1.5,-114,+155,-180,+210,-225,o8.5,-115,u8.5,-105,o8,+100,u7.5,+100
Fri Apr 15,965,Twins,966,Red Sox,-1.5,+125,+1.5,+125,+1.5,-165,-1.5,+160,-125,+105,+115,-122,o11,-115,u11,-105,o10,+110,u9.5,+105
Fri Apr 15,953,Nationals,954,Pirates,-1.5,+125,+1.5,+125,-1.5,+165,-1.5,+160,-120,+100,+100,-115,o9.5,-110,u9.5,-110,o9.5,+110,u9,-110
Fri Apr 15,955,Phillies,956,Marlins,-1.5,+135,+1.5,+135,+1.5,-178,-1.5,+170,-120,+100,+115,-125,o8,-115,u8,-105,o7.5,-115,u7.5,+100
Fri Apr 15,967,Yankees,968,Orioles,-1.5,-120,+1.5,-120,-2.5,+125,-1.5,+340,-215,+175,-200,+200,o9.5,-115,u9.5,-105,o9.5,+110,u9,+100
Fri Apr 15,969,Athletics,970,Blue Jays,+1.5,-110,-1.5,-110,+1.5,-110,-1.5,+116,+175,-215,+180,-177,o9.5,-120,u9.5,-100,o9.5,+100,u9,-105
Fri Apr 15,971,Rays,972,White Sox,+1.5,-180,-1.5,-180,-1.5,+165,-1.5,+155,+115,-135,+120,-125,o9,100,u9,-120,o8.5,+110,u8,-105
Fri Apr 15,979,Giants,980,Guardians,-1.5,-105,+1.5,-105,-1.5,+150,+1.5,-120,-165,+145,-105,+138,o8.5,-110,u8.5,-110,o8.5,+105,u8,-110
Fri Apr 15,973,Angels,974,Rangers,-1.5,+130,+1.5,+130,-1.5,+140,+1.5,-150,-120,+100,-115,+102,o10,-105,u10,-115,o10.5,+100,u10,+105
Fri Apr 15,975,Tigers,976,Royals,+1.5,-175,-1.5,-175,-1.5,+180,-1.5,+155,+120,-140,+135,-125,o8.5,-120,u8.5,-100,o8,+110,u7.5,+100
Fri Apr 15,957,Cardinals,958,Brewers,+1.5,-170,-1.5,-170,+1.5,-150,-1.5,+140,+115,-135,+150,-150,o8.5,-105,u8.5,-115,o8.5,+100,u8,-105
Fri Apr 15,959,Cubs,960,Rockies,+1.5,-155,-1.5,-155,-1.5,+155,-1.5,+165,+120,-140,+112,-115,o11,-105,u11,-115,o10,+100,u9.5,+105
Fri Apr 15,961,Braves,962,Padres,-1.5,+160,+1.5,+160,-1.5,+160,-1.5,+190,-110,-110,-102,-108,o8.5,-100,u8.5,-120,o8.5,+105,u8,-105
Fri Apr 15,977,Astros,978,Mariners,-1.5,+155,+1.5,+155,+9.5,+575,+1.5,-145,-115,-105,-110,+100,o8.5,-105,u8.5,-115,o8.5,+100,u8,+100
Fri Apr 15,963,Reds,964,Dodgers,+1.5,+100,-1.5,+100,+1.5,+125,-1.5,-120,+195,-240,+245,-250,o10,-115,u10,-105,o9.5,+110,u9,-105
Thu Apr 14,913,Athletics,914,Rays,+1.5,-125,-1.5,-125,+1.5,-108,-1.5,-105,+180,-220,+200,-215,o8,-110,u8,-110,o8,-105,u7.5,+120
Thu Apr 14,915,Mariners,916,White Sox,-1.5,+140,+1.5,+140,-1.5,+143,-1.5,+170,-115,-105,-110,+100,o9.5,-115,u9.5,-105,o9,+100,u8.5,+110
Thu Apr 14,901,Cardinals,902,Brewers,+1.5,-155,-1.5,-155,+1.5,-150,-1.5,+146,+130,-150,+130,-140,o8,-110,u8,-110,o8.5,+110,u8,-106
Thu Apr 14,903,Nationals,904,Pirates,+1.5,-190,-1.5,-190,-1.5,+180,-1.5,+155,-105,-115,+114,-125,o9.5,-115,u9.5,-105,o9,+100,u8.5,+110
Thu Apr 14,905,Phillies,906,Marlins,+1.5,+165,-1.5,+165,-1.5,+155,-1.5,+175,-105,-115,+102,-107,o8.5,-115,u8.5,-105,o8.5,+105,u7.5,+105
Thu Apr 14,917,Blue Jays,918,Yankees,+1.5,-180,-1.5,-180,-1.5,+190,-1.5,+150,+100,-120,+123,-130,o9,-110,u9,-110,o8.5,-105,u8.5,-105
Thu Apr 14,919,Angels,920,Rangers,-1.5,+125,+1.5,+125,+4.5,+225,-1.5,+250,-130,+110,-129,+135,o9,-115,u9,-105,o9,+100,u8.5,+100
Thu Apr 14,907,Braves,908,Padres,+1.5,-180,-1.5,-180,+10.5,+320,-1.5,+180,+100,-120,-107,-105,o8,-110,u8,-110,o8,+100,u7.5,+100
Thu Apr 14,921,Tigers,922,Royals,+1.5,-205,-1.5,-205,-1.5,+160,-1.5,+155,+105,-125,+125,-125,o8.5,-108,u8.5,-112,o8.5,-103,u8.5,-110
Thu Apr 14,909,Cubs,910,Rockies,+1.5,-135,-1.5,-135,+1.5,-150,-1.5,+140,+135,-155,+115,-125,o11.5,-110,u11.5,-110,o11.5,+100,u11,+100
Thu Apr 14,911,Reds,912,Dodgers,+1.5,+110,-1.5,+110,+1.5,+115,-2.5,+110,+225,-280,+255,-270,o9,-115,u9,-105,o8.5,-110,u8.5,+100
Wed Apr 13,951,Nationals,952,Braves,+1.5,-115,-1.5,-115,+1.5,+100,-1.5,-105,+175,-210,+200,-215,o9,-115,u9,-105,o9,+102,u8.5,+110
Wed Apr 13,967,Guardians,968,Reds,+1.5,-140,-1.5,-140,+1.5,-155,-1.5,+150,+115,-135,+116,-122,o10,-110,u10,-110,o9,+100,u8.5,+115
Wed Apr 13,953,Cubs,954,Pirates,-1.5,+120,+1.5,+120,-1.5,+130,-1.5,+205,-135,+115,-124,+110,o8.5,-115,u8.5,-105,o9.5,+105,u8.5,+115
Wed Apr 13,955,Mets,956,Phillies,+1.5,-180,-1.5,-180,-1.5,+152,-1.5,+185,+105,-125,-105,+105,o9.5,-105,u9.5,-115,o9,+100,u8.5,+105
Wed Apr 13,959,Red Sox,960,Tigers,-1.5,+155,+1.5,+155,-1.5,+128,-1.5,+230,-110,-110,-125,+120,o8,-115,u8,-105,o7.5,-105,u7.5,-105
Wed Apr 13,969,Dodgers,970,Twins,-1.5,-110,+1.5,-110,-1.5,-105,+1.5,+110,-180,+155,-170,+175,o8.5,-115,u8.5,-105,o8.5,-107,u8.5,+105
Wed Apr 13,973,Astros,974,Diamondbacks,-1.5,+105,+1.5,+105,-1.5,+105,+1.5,-115,-150,+130,+330,+143,o9,-115,u9,-105,o8.5,-109,u8.5,+100
Wed Apr 13,957,Padres,958,Giants,+1.5,-195,-1.5,-195,-1.5,+170,-1.5,+190,-105,-115,+120,-115,o7,-115,u7,-105,o7.5,+105,u7,+100
Wed Apr 13,915,Royals,916,Cardinals,+1.5,-130,-1.5,-130,+1.5,-150,-1.5,+138,+160,-190,+132,-145,o8,-115,u8,-105,o8.5,+100,u8,+100
Wed Apr 13,961,Athletics,962,Rays,+1.5,-130,-1.5,-130,+1.5,-125,-1.5,+118,+170,-200,+170,-185,o7.5,-110,u7.5,-110,o7.5,+105,u7,+105
Wed Apr 13,975,Brewers,976,Orioles,-1.5,-110,+1.5,-110,-1.5,+100,+1.5,-108,-190,+160,-170,+155,o7.5,-110,u7.5,-110,o8.5,+110,u7.5,+100
Wed Apr 13,963,Blue Jays,964,Yankees,+1.5,-190,-1.5,-190,+1.5,-140,-1.5,+125,+100,-120,+150,+1300,o8.5,-105,u8.5,-115,o8.5,+100,u8,+100
Wed Apr 13,965,Mariners,966,White Sox,-1.5,+135,+1.5,+135,+1.5,+950,-1.5,+168,-110,-110,+108,+105,o9.5,-105,u9.5,-115,o9,+102,u8.5,+105
Tue Apr 12,909,Red Sox,910,Tigers,-1.5,+125,+1.5,+125,-1.5,+135,-1.5,+205,-130,+110,-120,+112,o9.5,-105,u9.5,-115,o9,+115,u8.5,+100
Tue Apr 12,911,Mariners,912,White Sox,+1.5,-145,-1.5,-145,-1.5,+164,-1.5,+155,+120,-140,+105,-115,o10,-105,u10,-115,o9,+100,u8.5,+110
Tue Apr 12,917,Guardians,918,Reds,+1.5,-180,-1.5,-180,-1.5,+160,+1.5,-170,+105,-125,+100,-110,o8.5,-115,u8.5,-105,o8.5,+110,u8,-105
Tue Apr 12,901,Cubs,902,Pirates,-1.5,+125,+1.5,+125,-1.5,+146,+1.5,-155,-135,+115,-115,+105,o8.5,-110,u8.5,-110,o9,+102,u8.5,+100
Tue Apr 12,913,Athletics,914,Rays,+1.5,-120,-1.5,-120,+1.5,-110,-1.5,+104,+175,-210,+184,-200,o9,-115,u9,-105,o8.5,-105,u8,-104
Tue Apr 12,903,Mets,904,Phillies,+1.5,-140,-1.5,-140,+1.5,-150,-1.5,+145,+140,-160,+130,+700,o9,-110,u9,-110,o9,+100,u8.5,+100
Tue Apr 12,919,Brewers,920,Orioles,-1.5,-115,+1.5,-115,-1.5,+100,-1.5,+280,-165,+145,-152,+440,o9,-110,u9,-110,o9.5,+105,u9,+100
Tue Apr 12,915,Blue Jays,916,Yankees,+1.5,-180,-1.5,-180,+1.5,-160,-1.5,+155,+100,-120,+118,-130,o10,-110,u10,-110,o9.5,+102,u9.5,-105
Tue Apr 12,921,Marlins,922,Angels,+1.5,-125,-1.5,-125,+1.5,-145,-1.5,+132,+155,-180,+136,-150,o9.5,-105,u9.5,-115,o9,-105,u8.5,+110
Tue Apr 12,905,Nationals,906,Braves,+1.5,-145,-1.5,-145,+1.5,-105,-1.5,+125,+135,-155,+180,-160,o9.5,-115,u9.5,-105,o9.5,+100,u9,+100
Tue Apr 12,923,Dodgers,924,Twins,-1.5,+115,+1.5,+115,-1.5,+120,+1.5,-105,-135,+115,-140,+170,o9,-115,u9,-105,o9.5,-105,u9,+100
Tue Apr 12,925,Royals,926,Cardinals,+1.5,+100,-1.5,+100,+1.5,-130,-1.5,+130,+220,-275,+150,-150,o8.5,-105,u8.5,-115,o8.5,+100,u8.5,+110
Tue Apr 12,927,Rockies,928,Rangers,+1.5,-160,-1.5,-160,+1.5,-140,-1.5,+125,+115,-135,+140,-150,o9.5,-115,u9.5,-105,o10.5,+110,u10,-105
Tue Apr 12,929,Astros,930,Diamondbacks,-1.5,+140,+1.5,+140,-1.5,+116,+1.5,-120,-120,+100,-144,+140,o9.5,-105,u9.5,-115,o9.5,+110,u9,+100
Tue Apr 12,907,Padres,908,Giants,-1.5,+145,+1.5,+145,-1.5,+165,-1.5,+175,-120,+100,+110,-115,o8,-110,u8,-110,o7.5,+100,u7.5,-105
Mon Apr 11,959,Guardians,960,Royals,+1.5,-210,-1.5,-210,-1.5,+155,-1.5,+185,-105,-115,-108,-104,o8,-115,u8,-105,o8.5,-110,u8.5,+100
Mon Apr 11,969,Brewers,970,Orioles,-1.5,+105,+1.5,+105,-1.5,+110,+1.5,-110,-150,+130,-145,+140,o8.5,-115,u8.5,-105,o9.5,+110,u9,-105
Mon Apr 11,971,Rockies,972,Rangers,+1.5,-195,-1.5,-195,-1.5,+155,-1.5,+150,-110,-110,+120,-130,o9.5,-115,u9.5,-105,o9.5,+105,u10,-103
Mon Apr 11,961,Red Sox,962,Tigers,+1.5,-180,-1.5,-180,-1.5,+145,-1.5,+205,-105,-115,-114,+110,o9.5,-105,u9.5,-115,o9.5,+100,u9.5,-105
Mon Apr 11,963,Athletics,964,Rays,+1.5,-120,-1.5,-120,+1.5,-105,-1.5,+100,+180,-220,+195,-215,o8,-110,u8,-110,o8.5,-110,u8.5,+100
Mon Apr 11,953,Mets,954,Phillies,+1.5,-145,-1.5,-145,+1.5,-140,-1.5,+135,+125,-145,+130,-145,o9.5,-115,u9.5,-105,o9.5,+105,u9,-105
Mon Apr 11,965,Blue Jays,966,Yankees,+1.5,-190,-1.5,-190,-1.5,+170,-1.5,+176,-105,-115,+104,-110,o9,-115,u9,-105,o9.5,+115,u8.5,+115
Mon Apr 11,955,Nationals,956,Braves,-1.5,+148,+1.5,+148,+1.5,+110,-1.5,+105,-106,-110,+200,-180,o9.5,102,u9.5,-120,o9.5,+100,u9.5,-107
Mon Apr 11,967,Mariners,968,Twins,+1.5,-160,-1.5,-160,+1.5,-165,-1.5,+150,+115,-135,+116,-130,o9.5,-110,u9.5,-110,o9.5,+100,u9,+105
Mon Apr 11,973,Marlins,974,Angels,+1.5,-145,-1.5,-145,-1.5,+145,-1.5,+160,+130,-150,+125,-109,o9.5,-115,u9.5,-105,o9.5,+110,u9,-104
Mon Apr 11,957,Padres,958,Giants,+1.5,-135,-1.5,-135,+1.5,-150,-1.5,+140,+150,-170,+136,-145,o8.5,-115,u8.5,-105,o8.5,+105,u8,-102
Sun Apr 10,929,Athletics,930,Phillies,+1.5,-110,-1.5,-110,+1.5,+100,-1.5,-110,+195,-240,+195,-215,o8.5,-115,u8.5,-105,o9,+100,u8.5,+100
Sun Apr 10,917,White Sox,918,Tigers,-1.5,+135,+1.5,+135,-1.5,+128,+1.5,-140,-140,+120,-130,+115,o8.5,-110,u8.5,-110,o8.5,+110,u8,-105
Sun Apr 10,915,Orioles,916,Rays,+1.5,-125,-1.5,-125,-1.5,+170,-1.5,+110,+175,-210,+165,-108,o8.5,-105,u8.5,-115,o8.5,+100,u8,+100
Sun Apr 10,901,Mets,902,Nationals,-1.5,+120,+1.5,+120,-1.5,+116,-1.5,+230,-125,+105,-135,+125,o10.5,-105,u10.5,-115,o9.5,+100,u9,+100
Sun Apr 10,903,Reds,904,Braves,+1.5,+115,-1.5,+115,+1.5,-135,-1.5,+115,+190,-235,+160,-170,o10,-105,u10,-115,o9,+100,u9,-103
Sun Apr 10,919,Rangers,920,Blue Jays,+1.5,+100,-1.5,+100,+1.5,+100,-1.5,-108,+200,-250,+200,-200,o10,-105,u10,-115,o9.5,-105,u9.5,-105
Sun Apr 10,921,Guardians,922,Royals,+1.5,-190,-1.5,-190,-1.5,+165,-1.5,+170,+105,-125,+102,-115,o8,-110,u8,-110,o9.5,+110,u8.5,+100
Sun Apr 10,923,Mariners,924,Twins,+1.5,-155,-1.5,-155,+1.5,-160,-1.5,+150,+120,-140,+120,-139,o8.5,-115,u8.5,-105,o8.5,-115,u8.5,+102
Sun Apr 10,905,Pirates,906,Cardinals,+1.5,-115,-1.5,-115,+1.5,-105,-1.5,-105,+195,-240,+194,-200,o7,-120,u7,100,o8.5,+100,u8.5,-105
Sun Apr 10,907,Brewers,908,Cubs,-1.5,+146,+1.5,+146,-1.5,+140,+1.5,-135,-135,+115,-125,+117,o7.5,-102,u7.5,-120,o7.5,+102,u7.5,-105
Sun Apr 10,909,Dodgers,910,Rockies,-1.5,-140,+1.5,-140,-2.5,+105,+1.5,+125,-210,+175,-190,+195,o12.5,-105,u12.5,-115,o11.5,+110,u11,+100
Sun Apr 10,911,Marlins,912,Giants,+1.5,-145,-1.5,-145,-1.5,+176,-1.5,+170,+140,-160,+105,-114,o8.5,-105,u8.5,-115,o7.5,-112,u7.5,+100
Sun Apr 10,925,Astros,926,Angels,-1.5,+145,+1.5,+145,-1.5,+145,+1.5,-145,-115,-105,-108,-104,o9.5,-105,u9.5,-115,o9.5,+100,u9.5,+105
